Stock Price,Maturity,Dividends,Volatility,Risk-free,Strike Price,Call Price
145.4051035,1,0,0.423294828,0.025221884,100,52.4981086
96.76734394,1,0,0.955442769,0.029997781,100,35.44063738
143.3789127,1,0,0.578328528,0.02806659,100,56.14608783
131.1689548,1,0,0.529387831,0.02109642,100,43.98389355
149.0915815,1,0,0.358064569,0.028965938,100,54.35642939
137.0992054,1,0,0.203825904,0.028038697,100,40.30808961
144.5601938,1,0,0.430819108,0.027805743,100,52.17768501
108.6019081,1,0,0.86449193,0.020532965,100,40.08940556
88.84237635,1,0,0.30236643,0.024136414,100,7.351158276
61.24820425,1,0,0.095965962,0.0239739,100,8.37887E-07
119.0503588,1,0,0.01742472,0.021103184,100,21.13856579
132.9462927,1,0,0.263348258,0.023106832,100,37.01361743
92.35414113,1,0,0.476566512,0.029476162,100,15.56617587
63.20000545,1,0,0.102470691,0.021354476,100,1.68374E-05
72.01440701,1,0,0.501075618,0.026790572,100,6.938796196
123.4185794,1,0,0.882929672,0.024738679,100,51.85856329
86.60816508,1,0,0.643261733,0.02384897,100,18.11122168
57.64091121,1,0,0.577581575,0.022776342,100,4.1327338
74.3904626,1,0,0.523578201,0.023517537,100,8.404328828
60.39350611,1,0,0.787441172,0.0259331,100,9.654407553
97.50774802,1,0,0.209310578,0.025212542,100,8.12618194
82.37618174,1,0,0.635214406,0.026149605,100,15.63116624
136.1541017,1,0,0.550561045,0.023037835,100,48.88644454
126.1623543,1,0,0.539341338,0.028107923,100,40.84531822
116.6287738,1,0,0.277242276,0.020891653,100,23.42815005
143.1858185,1,0,0.820131293,0.025941365,100,65.01670873
139.3524214,1,0,0.872766892,0.026564344,100,64.00292867
76.18362747,1,0,0.913280305,0.022346669,100,20.87591789
120.625026,1,0,0.158944352,0.021895731,100,23.5464287
89.2763424,1,0,0.216834967,0.029012705,100,4.714660811
70.02897243,1,0,0.016488315,0.025430624,100,5.08984E-91
86.88163537,1,0,0.618175549,0.023399911,100,17.38721499
143.9028454,1,0,0.171227662,0.027088449,100,46.65288454
105.0341801,1,0,0.477243157,0.028115929,100,23.22105008
95.71296017,1,0,0.760936126,0.024376544,100,27.71743868
73.37987369,1,0,0.959072215,0.023928692,100,20.64956343
73.22478628,1,0,0.253735677,0.022772292,100,1.357230042
145.7071899,1,0,0.429658895,0.022953347,100,52.78370531
92.33752687,1,0,0.349597589,0.029443299,100,10.89702763
98.63614655,1,0,0.691962547,0.022313118,100,27.00449919
105.921137,1,0,0.864993127,0.025987144,100,38.41531003
85.71636074,1,0,0.830249862,0.023739683,100,23.89144771
73.89547106,1,0,0.479286473,0.02305556,100,6.95348761
82.81476471,1,0,0.650869539,0.029256615,100,16.46220955
93.51791145,1,0,0.96396843,0.027400151,100,33.45618064
72.55911945,1,0,0.780044776,0.026994948,100,15.0931287
76.54992408,1,0,0.392266956,0.027108874,100,5.541213788
64.89774614,1,0,0.394172158,0.029278321,100,2.466106417
77.55113529,1,0,0.42675793,0.026339012,100,6.872852529
87.33456276,1,0,0.322887056,0.020368932,100,7.298618745
92.5691287,1,0,0.496126488,0.027900844,100,16.34422555
80.07045509,1,0,0.503279218,0.023927019,100,10.19037544
87.67887491,1,0,0.037451623,0.028140477,100,0.003012171
131.3444695,1,0,0.59327557,0.022282949,100,46.61240513
108.7678265,1,0,0.962144951,0.023817427,100,43.92059284
120.2133471,1,0,0.551554027,0.022092688,100,36.47391232
146.4157537,1,0,0.850560529,0.023039753,100,68.67863499
85.09368191,1,0,0.63425796,0.029419993,100,17.13848592
113.8318484,1,0,0.492152358,0.020450411,100,29.44093554
84.40042809,1,0,0.835216566,0.022957815,100,23.24551423
128.6649594,1,0,0.11570825,0.028453845,100,31.50292001
91.23763277,1,0,0.118301793,0.025284962,100,2.001035112
103.0411175,1,0,0.147087546,0.025096398,100,9.045142341
124.8030632,1,0,0.377418364,0.020870688,100,33.37022359
102.5941425,1,0,0.303283074,0.028517589,100,14.93247421
148.5294212,1,0,0.749443715,0.027218193,100,66.73254038
74.37765367,1,0,0.880211377,0.022821278,100,18.89022272
76.11108792,1,0,0.79160346,0.02895423,100,17.32747461
140.2367867,1,0,0.282080612,0.021207947,100,43.91435249
69.2266034,1,0,0.03811711,0.027684921,100,7.79978E-20
131.2129137,1,0,0.557199846,0.024104662,100,45.24296057
148.6914894,1,0,0.562249226,0.023310239,100,59.72896718
55.94017882,1,0,0.459371526,0.027270379,100,1.848253739
119.4658866,1,0,0.110196426,0.028842451,100,22.4485015
125.1146017,1,0,0.77441327,0.028219261,100,49.11858315
105.206142,1,0,0.917764721,0.0202098,100,39.63839067
133.9972104,1,0,0.146311508,0.022520372,100,36.3170569
57.84300363,1,0,0.072657124,0.026649683,100,2.79494E-13
74.1694744,1,0,0.399546909,0.020193509,100,4.834222052
136.8856446,1,0,0.677220849,0.021839719,100,54.2011753
77.61162907,1,0,0.461024123,0.026743967,100,7.921947195
142.1362002,1,0,0.050831192,0.020887712,100,44.20330767
77.77749382,1,0,0.243122202,0.024822882,100,1.997222644
118.8277525,1,0,0.688123693,0.022905863,100,40.81329925
62.39213956,1,0,0.221186909,0.029905558,100,0.146410149
68.79395722,1,0,0.483199255,0.027784455,100,5.39968172
52.31139082,1,0,0.686435155,0.027519209,100,4.710380411
133.9307096,1,0,0.779339933,0.024117779,100,55.94401801
95.46830196,1,0,0.055246951,0.028371642,100,1.367510305
93.11902065,1,0,0.274892195,0.02539682,100,8.37628156
90.15468425,1,0,0.626791774,0.029596498,100,19.72294514
57.89670729,1,0,0.286590545,0.028438609,100,0.298653374
124.7864687,1,0,0.384748026,0.024428549,100,33.84963949
137.8706225,1,0,0.579744535,0.021621576,100,51.27485675
67.05268313,1,0,0.611224321,0.029765043,100,8.042274062
121.8304687,1,0,0.525458937,0.023712236,100,36.76063994
128.5613444,1,0,0.366257891,0.02202528,100,36.11158101
93.29339917,1,0,0.363836318,0.021867706,100,11.63968094
144.3314304,1,0,0.423984054,0.022796742,100,51.39998197
91.95882526,1,0,0.247475489,0.020224108,100,6.639192646
80.11195813,1,0,0.929101665,0.021300478,100,23.63368084
79.36670242,1,0,0.268129403,0.027654644,100,3.028040548
58.05208758,1,0,0.158771454,0.027449134,100,0.001813034
139.2769493,1,0,0.180546497,0.028928193,100,42.30838302
56.27543194,1,0,0.63999256,0.025516331,100,4.978322201
58.06020818,1,0,0.199734777,0.024475463,100,0.021949869
110.6889041,1,0,0.616421594,0.029526663,100,32.49640753
149.1210823,1,0,0.551647386,0.023764304,100,59.75598746
61.11990889,1,0,0.516926174,0.023804366,100,3.883634162
132.0555111,1,0,0.847775222,0.022342675,100,57.05450345
129.8617618,1,0,0.23723913,0.025163721,100,33.81465154
88.84793807,1,0,0.578756331,0.023540434,100,17.09903685
56.2862048,1,0,0.06557325,0.026163393,100,1.68899E-17
97.87734359,1,0,0.40945962,0.029461703,100,16.20728846
94.35868695,1,0,0.844058487,0.023335446,100,29.75781794
121.1893957,1,0,0.207547859,0.022104223,100,25.13856233
82.47074337,1,0,0.619942504,0.023765421,100,15.11334206
110.6528546,1,0,0.22982709,0.02577014,100,17.52693024
62.32950806,1,0,0.484155057,0.026258876,100,3.572037237
56.11340939,1,0,0.112516505,0.025821064,100,7.33287E-07
71.61100832,1,0,0.698736484,0.028673781,100,12.3326601
136.0926533,1,0,0.091782251,0.028218045,100,38.87533281
143.7438247,1,0,0.099796179,0.022170893,100,45.93667408
129.1712768,1,0,0.891396425,0.027107412,100,56.70953123
88.78369165,1,0,0.164369733,0.029816657,100,2.818397528
96.9398943,1,0,0.174615906,0.028799367,100,6.64207354
130.6122328,1,0,0.801976345,0.023187464,100,54.1856901
81.67750752,1,0,0.254644996,0.023844518,100,3.228010066
129.9349808,1,0,0.072097445,0.029421151,100,32.83428541
139.1737841,1,0,0.527542247,0.024158539,100,50.58768262
127.0553023,1,0,0.808817598,0.021829183,100,51.64318143
103.7631292,1,0,0.18931983,0.02306403,100,10.99616875
131.8697583,1,0,0.871905744,0.026303775,100,58.02685374
87.45756841,1,0,0.965657981,0.021675226,100,29.37084425
66.98860652,1,0,0.614033211,0.026715684,100,8.036079252
93.47200295,1,0,0.56346537,0.02113049,100,19.08050901
72.16264598,1,0,0.94031906,0.021810214,100,19.37972678
77.24221161,1,0,0.78765247,0.021793593,100,17.64436885
72.21781547,1,0,0.470746447,0.023449354,100,6.135167155
124.7461306,1,0,0.469846591,0.02082726,100,36.7012199
113.0390893,1,0,0.943325087,0.028376373,100,46.51067671
93.82618822,1,0,0.21112746,0.02412297,100,6.292869208
143.6413735,1,0,0.091141124,0.022863099,100,45.9017732
112.2603258,1,0,0.851412267,0.0222348,100,42.28147501
67.65925679,1,0,0.665675817,0.025689216,100,9.626024935
105.5289594,1,0,0.129171466,0.026913164,100,10.30194287
96.17312553,1,0,0.111417819,0.025318928,100,3.671158252
61.02750431,1,0,0.312049147,0.02286743,100,0.685378908
117.8712269,1,0,0.706522413,0.021211242,100,40.7501819
143.9760953,1,0,0.459494537,0.028882495,100,52.64119705
87.1310955,1,0,0.087307708,0.020118848,100,0.331612157
74.63477843,1,0,0.885771181,0.026265427,100,19.2728946
87.14766181,1,0,0.405353355,0.02062366,100,10.06476083
73.38221289,1,0,0.234741799,0.020662623,100,1.043810187
114.9548513,1,0,0.762736983,0.027281888,100,41.06354494
61.71462571,1,0,0.622652127,0.021465098,100,6.273427004
107.6381982,1,0,0.080145875,0.026595683,100,10.67735684
119.3359102,1,0,0.109325044,0.024048374,100,21.86530905
111.9993095,1,0,0.537452165,0.02961778,100,30.36526895
125.6193672,1,0,0.6460999,0.029689601,100,44.60640145
127.5292576,1,0,0.543079735,0.0268648,100,41.97751441
126.9131642,1,0,0.169291752,0.025826313,100,29.94160183
81.03935471,1,0,0.28199637,0.023022078,100,3.789070228
54.42079178,1,0,0.034500216,0.026520851,100,5.85226E-65
119.1737705,1,0,0.015256281,0.02509541,100,21.65208429
102.0374377,1,0,0.063518851,0.020212797,100,5.048573101
134.6238087,1,0,0.253929665,0.023901145,100,38.40497888
143.3140292,1,0,0.610534295,0.023329926,100,56.97490018
50.41873274,1,0,0.167437915,0.025731079,100,0.000110694
99.5951301,1,0,0.28187099,0.022388917,100,11.98895079
146.0727762,1,0,0.268455417,0.026108953,100,49.56379255
128.7256876,1,0,0.521790347,0.025696544,100,42.04381005
101.7216453,1,0,0.850709756,0.023961334,100,34.91637706
82.20688863,1,0,0.010410989,0.028497938,100,9.74116E-60
61.88388582,1,0,0.52917456,0.027703207,100,4.38478065
94.62243601,1,0,0.659449959,0.029392478,100,23.54809748
141.2002019,1,0,0.490605953,0.025398791,100,51.06424161
103.9922121,1,0,0.837710665,0.024260909,100,36.00966294
60.95895899,1,0,0.830981848,0.024114083,100,10.9042503
78.00849772,1,0,0.494792741,0.023572174,100,9.02990316
77.96750801,1,0,0.424919878,0.023839718,100,6.919135456
79.66691703,1,0,0.04413597,0.026172855,100,2.03509E-06
70.29749012,1,0,0.80120313,0.029021989,100,14.60316077
114.0701523,1,0,0.376489364,0.027473794,100,25.53844392
141.8076845,1,0,0.96752523,0.026933505,100,69.66944723
104.3480372,1,0,0.731927392,0.026776234,100,32.42289306
137.2654002,1,0,0.910434375,0.021045937,100,63.54375155
86.02972115,1,0,0.861748965,0.029628819,100,25.28392973
87.21984511,1,0,0.827102391,0.02672423,100,24.78189535
50.23037109,1,0,0.43883492,0.022766077,100,0.85150189
79.29379739,1,0,0.255724546,0.029923303,100,2.730146786
56.57334602,1,0,0.870296215,0.021812069,100,9.885598952
62.73700055,1,0,0.593853118,0.025172411,100,6.015590348
93.984949,1,0,0.383394004,0.029055294,100,13.00455852
93.51837617,1,0,0.459257163,0.020504422,100,15.25054369
125.3134858,1,0,0.909495091,0.02738641,100,54.43468244
99.48906346,1,0,0.73577526,0.028412177,100,29.38759219
115.2349157,1,0,0.844177087,0.02023512,100,44.08824428
149.27185,1,0,0.532724616,0.023475061,100,59.2178801
64.76222882,1,0,0.400345829,0.022925435,100,2.483503933
103.4613156,1,0,0.924222868,0.028002385,100,38.9106365
95.65488936,1,0,0.517799053,0.029928879,100,18.99298069
87.69999164,1,0,0.313520011,0.027329725,100,7.341994787
55.64297605,1,0,0.7416974,0.028422886,100,6.852349475
55.38656042,1,0,0.768218628,0.029472881,100,7.323711181
79.35953122,1,0,0.368263879,0.028705609,100,5.861230395
72.63085605,1,0,0.988501134,0.02762369,100,21.13830192
111.1088565,1,0,0.951515903,0.0244255,100,45.25435835
94.1639597,1,0,0.417181725,0.027552826,100,14.30488243
120.0420024,1,0,0.935944764,0.024673734,100,51.31566062
75.16660269,1,0,0.129184367,0.028851485,100,0.097047446
106.2192948,1,0,0.539187075,0.028541902,100,26.41686347
109.1906206,1,0,0.077020738,0.02882604,100,12.25617945
72.92965102,1,0,0.073486445,0.026510418,100,5.88925E-05
61.45325072,1,0,0.474721563,0.02274521,100,3.141526308
72.9343298,1,0,0.891258373,0.027930308,100,18.52953573
146.2802403,1,0,0.774538806,0.020577216,100,65.48418615
99.0804475,1,0,0.719339223,0.028677193,100,28.52772148
54.83020443,1,0,0.307925388,0.027871297,100,0.272377122
51.76644978,1,0,0.190013671,0.023198361,100,0.001453276
96.76184713,1,0,0.375833519,0.022151455,100,13.98339417
76.33447166,1,0,0.051204477,0.026302508,100,8.3094E-07
92.45452266,1,0,0.518094093,0.028491239,100,17.10163465
104.7006439,1,0,0.757309989,0.0256223,100,33.56777359
136.1435034,1,0,0.288420534,0.027171731,100,40.81469612
135.2548791,1,0,0.418964405,0.021266478,100,43.37303042
50.63969658,1,0,0.184095663,0.026500592,100,0.000611359
51.66855236,1,0,0.052823218,0.027214751,100,6.53271E-34
95.16446561,1,0,0.975682574,0.020422995,100,34.75824204
70.20150378,1,0,0.567397188,0.02978323,100,8.104120193
94.86807157,1,0,0.70214142,0.02521729,100,25.09898069
91.76421484,1,0,0.606212669,0.020217079,100,19.61137206
122.180074,1,0,0.968039941,0.029062316,100,54.32107668
89.04484627,1,0,0.769108233,0.02171175,100,23.77761324
121.2856656,1,0,0.526018569,0.027572359,100,36.58369064
111.3484125,1,0,0.960785136,0.021377981,100,45.66109064
84.21066826,1,0,0.522026648,0.021200652,100,12.66049937
71.93217932,1,0,0.318127523,0.024377274,100,2.380896574
100.7355387,1,0,0.530756351,0.024978383,100,22.38575885
94.99278935,1,0,0.281264708,0.023926825,100,9.501174976
118.0132302,1,0,0.847846939,0.022719355,100,46.37299642
148.4897032,1,0,0.730202751,0.025622348,100,65.87694725
128.7641231,1,0,0.023633736,0.021956353,100,30.93582978
126.2422625,1,0,0.645850903,0.02603497,100,44.88476465
88.74366077,1,0,0.909656837,0.025890881,100,28.4647893
59.68759208,1,0,0.162732332,0.02080941,100,0.004066001
132.6938477,1,0,0.175958977,0.028916882,100,35.8491921
94.45846993,1,0,0.706537248,0.022981031,100,24.92728821
110.2146647,1,0,0.738992817,0.02572615,100,36.70200282
54.42359228,1,0,0.571578069,0.028676544,100,3.283965998
86.92952521,1,0,0.521842164,0.025872198,100,14.16014008
75.005368,1,0,0.48338528,0.026524892,100,7.555905974
129.8305916,1,0,0.649449993,0.026339413,100,47.81044123
105.0107199,1,0,0.360472252,0.02489596,100,18.51957343
102.8494904,1,0,0.526793951,0.029076619,100,23.75087186
114.7268147,1,0,0.728951036,0.022456703,100,39.39291282
58.47136474,1,0,0.529250678,0.022047332,100,3.438089346
55.19520697,1,0,0.529822669,0.029750635,100,2.783623021
65.42584743,1,0,0.001932011,0.026021118,100,0
111.3014963,1,0,0.273228117,0.025499606,100,19.55246382
149.9690706,1,0,0.219951103,0.02111444,100,52.32355957
127.347978,1,0,0.938179054,0.021878372,100,56.87115822
121.0642131,1,0,0.114368354,0.028564275,100,24.00985501
142.0921556,1,0,0.796778121,0.020118067,100,62.92503923
63.90390377,1,0,0.670136897,0.022815474,100,8.192469948
86.12390506,1,0,0.162965842,0.02811575,100,1.972185853
106.5964052,1,0,0.035838834,0.024631642,100,9.0375227
101.5955005,1,0,0.527059884,0.022999024,100,22.70477334
140.7828144,1,0,0.686002767,0.028934393,100,58.06880309
116.8159163,1,0,0.468762247,0.029204339,100,31.15472043
107.5047873,1,0,0.330160859,0.029446179,100,19.24330255
65.16375627,1,0,0.235795902,0.024936832,100,0.333333617
69.06936584,1,0,0.674454537,0.024331666,100,10.43119906
61.87174652,1,0,0.068520559,0.022686617,100,9.42001E-12
127.1508733,1,0,0.810322537,0.025201747,100,51.92924627
137.711453,1,0,0.241964389,0.022901461,100,40.96156749
52.12260786,1,0,0.038333601,0.023536009,100,2.08131E-61
64.86605335,1,0,0.775502058,0.020233984,100,11.18619123
74.0336379,1,0,0.798248386,0.029365386,100,16.4358046
76.50635083,1,0,0.845099826,0.025700302,100,19.08497288
105.1231884,1,0,0.700748164,0.020675641,100,31.53585446
129.1450982,1,0,0.286462744,0.023488375,100,34.26000722
139.5536865,1,0,0.898710599,0.021112983,100,64.91635136
129.635723,1,0,0.362410444,0.029308494,100,37.39004008
104.8215384,1,0,0.021327151,0.021375749,100,6.936814387
127.0060091,1,0,0.103359627,0.021441455,100,29.14898575
118.6045886,1,0,0.317466151,0.027742221,100,26.82539249
68.60499831,1,0,0.983291264,0.025932662,100,18.67961076
79.11663709,1,0,0.904138782,0.027445029,100,22.42086356
66.49293631,1,0,0.572195643,0.028974724,100,6.840827363
119.016686,1,0,0.97082376,0.029544892,100,52.0379626
120.4232586,1,0,0.288088737,0.028554328,100,27.3427498
64.64286124,1,0,0.708155367,0.029818421,100,9.545994371
82.19436211,1,0,0.186508647,0.028171999,100,1.669106304
50.81014896,1,0,0.571885602,0.026636063,100,2.494080799
90.29172628,1,0,0.212978454,0.020980428,100,4.734628527
120.5165835,1,0,0.858376567,0.027614451,100,48.84576969
93.26176127,1,0,0.115761897,0.021597102,100,2.48582948
69.47806898,1,0,0.096218435,0.029447042,100,0.000502479
52.49572951,1,0,0.515322677,0.024898309,100,2.013791698
140.2965575,1,0,0.012158898,0.025612342,100,42.82527032
141.0319524,1,0,0.6267683,0.02692968,100,55.92220928
77.98384737,1,0,0.74078628,0.026475467,100,16.70636854
98.52406329,1,0,0.822907194,0.021466052,100,31.6762374
59.94111946,1,0,0.54316506,0.025234808,100,4.108907005
136.7824612,1,0,0.02252292,0.023792378,100,39.13361821
84.9987609,1,0,0.169713067,0.024977716,100,1.81942202
72.02225755,1,0,0.150095348,0.023220014,100,0.097895736
122.8347125,1,0,0.983933782,0.024314117,100,55.23497538
139.2339766,1,0,0.903234013,0.027494484,100,65.13383045
126.2477129,1,0,0.371179364,0.024497542,100,34.55738296
146.9918088,1,0,0.099503605,0.023508252,100,49.31526995
126.4008172,1,0,0.817517813,0.026489133,100,51.69096502
90.26695316,1,0,0.454186284,0.020422878,100,13.3230757
111.7224221,1,0,0.926680406,0.021040614,100,44.66170988
68.33827117,1,0,0.456741814,0.024990286,100,4.581965747
74.32443467,1,0,0.407985581,0.026235713,100,5.217698926
65.37997638,1,0,0.480294735,0.029328058,100,4.336174403
101.9668478,1,0,0.729011131,0.024226591,100,30.6202187
127.1650246,1,0,0.044405063,0.02864012,100,29.98841254
57.06838537,1,0,0.294925109,0.024539935,100,0.297207096
140.5210858,1,0,0.290328264,0.027751536,100,44.90198859
111.5735749,1,0,0.522532424,0.028319703,100,29.42518461
141.9302861,1,0,0.834069525,0.029814094,100,64.73615077
73.02261212,1,0,0.995232329,0.020657246,100,21.41119977
136.4208646,1,0,0.697450043,0.027256164,100,54.90444503
71.94811805,1,0,0.785692003,0.025969653,100,14.92597821
102.2519936,1,0,0.728156032,0.029053374,100,30.95816848
87.05903255,1,0,0.163925672,0.028177912,100,2.248889079
137.5287075,1,0,0.223660269,0.020067245,100,40.24834536
125.7557802,1,0,0.842783175,0.026556122,100,52.17600555
81.87204671,1,0,0.547160061,0.022449462,100,12.39450093
93.44947883,1,0,0.966353364,0.024864815,100,33.41705777
142.0457921,1,0,0.015637857,0.024612382,100,44.47698888
123.0845217,1,0,0.265163043,0.025195548,100,28.59170898
97.98979488,1,0,0.829734311,0.029265393,100,31.82737147
62.44010909,1,0,0.750963038,0.024154468,100,9.601053876
118.275655,1,0,0.760861843,0.029352739,100,43.5126534
144.8466851,1,0,0.794299051,0.022274985,100,65.17239572
139.0542546,1,0,0.859673244,0.025357544,100,63.19746643
84.06894807,1,0,0.836599209,0.023268105,100,23.10179273
95.14231439,1,0,0.512269632,0.023879415,100,18.26119699
60.3381531,1,0,0.639235352,0.023348488,100,6.209437428
101.2241878,1,0,0.313541961,0.029978777,100,14.54902037
126.9333848,1,0,0.750481623,0.024831361,100,49.42011232
147.6005923,1,0,0.223991427,0.022023259,100,50.12746373
105.9220132,1,0,0.229367918,0.025716062,100,14.11715731
140.6553893,1,0,0.909966921,0.027540098,100,66.5390772
57.54496668,1,0,0.14912056,0.021885015,100,0.000515389
100.1390255,1,0,0.813127302,0.02766997,100,32.61121642
63.63670007,1,0,0.139052963,0.02832819,100,0.003533156
110.4609999,1,0,0.192961957,0.025005043,100,16.05924153
149.3553289,1,0,0.476526884,0.023387042,100,57.44362848
70.19965363,1,0,0.088970799,0.024069577,100,0.00018577
146.7044423,1,0,0.298796358,0.022048343,100,50.317518
139.6109872,1,0,0.666486372,0.026123118,100,56.21866486
94.23289322,1,0,0.165232971,0.024889547,100,4.796007912
128.5991554,1,0,0.736890569,0.021010399,100,49.98449333
53.74201132,1,0,0.35477229,0.027893228,100,0.496469843
147.7734413,1,0,0.44214626,0.028813792,100,55.40542494
129.9278015,1,0,0.117844782,0.021119586,100,32.05362867
116.3998536,1,0,0.400507261,0.027737728,100,28.17291845
102.0992541,1,0,0.666663709,0.025066278,100,28.40919615
80.78097608,1,0,0.045291829,0.027645587,100,1.81692E-05
125.7271767,1,0,0.562607084,0.024101071,100,41.17306882
55.57089831,1,0,0.348600511,0.021915523,100,0.560123097
81.54411025,1,0,0.489711422,0.021219604,100,10.34459979
74.25910816,1,0,0.14454241,0.027707785,100,0.147479376
51.47380251,1,0,0.916726621,0.02069085,100,8.739597506
105.6818233,1,0,0.097225431,0.02133444,100,9.006251661
76.2907017,1,0,0.631370303,0.022362209,100,12.39767675
96.02327907,1,0,0.656455571,0.022566595,100,24.06388978
100.1987942,1,0,0.475229349,0.029173039,100,20.10671239
85.05296457,1,0,0.290185816,0.02528731,100,5.440570526
73.95536636,1,0,0.869263754,0.021269294,100,18.30297361
134.8142499,1,0,0.773774525,0.029966467,100,56.7160268
103.6314394,1,0,0.32945806,0.027334359,100,16.54676116
64.26799428,1,0,0.021402402,0.024038073,100,2.44562E-86
131.7906909,1,0,0.523394799,0.028249936,100,44.68871118
59.72771276,1,0,0.582451402,0.021930539,100,4.797500812
55.17570784,1,0,0.27557798,0.028694866,100,0.147086294
122.0068045,1,0,0.825129385,0.026671616,100,48.65257365
75.5897415,1,0,0.837136781,0.02733716,100,18.37870828
87.32478212,1,0,0.912710636,0.022100675,100,27.56127312
106.75155,1,0,0.879496176,0.027493704,100,39.58694986
66.52612767,1,0,0.035651664,0.0288488,100,3.08977E-27
140.9931836,1,0,0.886607559,0.023878624,100,65.73058297
92.5692229,1,0,0.870109915,0.024675564,100,29.54552675
139.546022,1,0,0.863297877,0.024718193,100,63.70153458
94.88215246,1,0,0.38036339,0.025537399,100,13.24506351
119.0168456,1,0,0.327341114,0.024551771,100,27.28376038
73.52496486,1,0,0.296443827,0.020764589,100,2.213984428
60.83103395,1,0,0.866052513,0.028544623,100,11.76249877
126.2077836,1,0,0.902680026,0.022831229,100,54.66895091
135.3693969,1,0,0.544765716,0.028235179,100,48.35632731
92.26863594,1,0,0.892322423,0.024186434,100,30.09842668
134.4198078,1,0,0.254096893,0.023775991,100,38.21058282
102.8054066,1,0,0.176397607,0.026155618,100,10.053599
77.95563956,1,0,0.108419338,0.027582031,100,0.071397652
143.6636717,1,0,0.863173571,0.027665089,100,67.16106826
88.60947739,1,0,0.311361812,0.022486827,100,7.512288116
72.62067219,1,0,0.673308947,0.02508265,100,11.99518588
86.90957134,1,0,0.969496987,0.020594145,100,29.11508789
84.00855952,1,0,0.149069603,0.022691732,100,1.088229358
148.7140159,1,0,0.50290805,0.023997566,100,57.78057949
85.31890736,1,0,0.607406801,0.026396172,100,16.26312759
97.10159629,1,0,0.661318914,0.022656122,100,24.91627132
144.6936311,1,0,0.439433037,0.021291469,100,52.07928263
137.4351413,1,0,0.266193668,0.024683347,100,41.30622571
143.6485645,1,0,0.374552682,0.029598044,100,49.90040311
129.0720439,1,0,0.849174598,0.022707044,100,54.80473932
63.71689646,1,0,0.797557207,0.021026341,100,11.25025759
108.3093689,1,0,0.72923773,0.025846057,100,35.0033431
96.82286829,1,0,0.655180412,0.020385694,100,24.43523738
110.2658207,1,0,0.708900375,0.025134017,100,35.56453837
105.9982017,1,0,0.736881223,0.020553774,100,33.4914732
57.06427693,1,0,0.969628097,0.028371355,100,12.43207191
143.3553594,1,0,0.40611119,0.0273776,100,50.35674028
89.61421303,1,0,0.481572378,0.024764219,100,14.10768459
77.83598109,1,0,0.423670271,0.025432585,100,6.868447051
97.74981942,1,0,0.989483092,0.028480259,100,37.24210067
56.2937254,1,0,0.742542189,0.02028287,100,6.995092398
143.1955235,1,0,0.622330717,0.026083257,100,57.48164063
67.87751819,1,0,0.914403646,0.021108596,100,16.32892877
57.38192881,1,0,0.590341169,0.02200727,100,4.296534853
107.1722312,1,0,0.818771189,0.022046013,100,37.43483531
91.51117534,1,0,0.729313854,0.023368925,100,23.94015927
88.28939849,1,0,0.635351779,0.029369966,100,18.94846036
67.10949995,1,0,0.352080095,0.021752963,100,2.051749147
82.39789824,1,0,0.307754083,0.029673733,100,5.140111276
119.9213419,1,0,0.858570136,0.026604814,100,48.36458146
115.5595835,1,0,0.589758374,0.028454666,100,34.87412803
109.2941264,1,0,0.9296515,0.029713447,100,43.32335114
143.8494182,1,0,0.682510894,0.02975328,100,60.48595
129.9083683,1,0,0.636648424,0.025517467,100,47.33323588
122.8172155,1,0,0.681097756,0.024035046,100,43.55782377
79.77286691,1,0,0.065900301,0.026302849,100,0.001994356
67.45404362,1,0,0.902940283,0.025866722,100,15.89042882
79.88712622,1,0,0.814695061,0.02321221,100,19.976092
75.61917896,1,0,0.208178186,0.021377578,100,0.922257377
70.80752843,1,0,0.907351218,0.025002746,100,17.76856101
123.4692075,1,0,0.418513897,0.02649064,100,34.1535347
118.6602706,1,0,0.795745619,0.02771837,100,45.06664565
93.70047097,1,0,0.817868412,0.022049222,100,28.3756942
124.8673913,1,0,0.525138952,0.028067947,100,39.30470724
85.47084946,1,0,0.781328791,0.021057414,100,22.04699392
133.4288638,1,0,0.51787522,0.024266786,100,45.55691607
146.5835161,1,0,0.311853983,0.021514429,100,50.41534103
117.1477882,1,0,0.311756532,0.020974376,100,25.05081547
106.9872129,1,0,0.088346181,0.029035127,100,10.47502567
59.58401373,1,0,0.043196392,0.029731622,100,1.91241E-30
106.4543391,1,0,0.383492136,0.02868653,100,20.55307649
73.62485799,1,0,0.464020799,0.023842586,100,6.450761468
92.59103483,1,0,0.996249205,0.023072311,100,33.79635117
58.30940803,1,0,0.127545216,0.025001648,100,5.92031E-05
124.2890278,1,0,0.998144219,0.020454704,100,56.73752613
71.44785063,1,0,0.524687512,0.021948157,100,7.276099857
117.3880669,1,0,0.312849908,0.028181217,100,25.74428792
80.23391903,1,0,0.878631286,0.027999595,100,22.30012459
65.48614942,1,0,0.141779548,0.023341604,100,0.00801883
142.0334028,1,0,0.370650164,0.023140378,100,47.85722402
51.34862592,1,0,0.429471992,0.020163728,100,0.868082367
54.98491033,1,0,0.669208465,0.021622355,100,5.112765224
109.4320445,1,0,0.610596291,0.027475235,100,31.30710749
